order_id,customer_id,order_date,order_value,category,city
O05555,C1515,2025-01-11,397.58,Bakery,Bangalore
O05556,C1515,2024-12-23,624.53,Fruits & Vegetables,Bangalore
O05557,C1515,2025-01-29,513.08,Fruits & Vegetables,Bangalore
O05558,C1516,2025-01-15,567.71,Beverages,Bangalore
O05559,C1517,2025-01-13,455.1,Staples,Bangalore
O05560,C1517,2025-01-12,601.11,Bakery,Bangalore
O05561,C1518,2024-12-29,619.2,Dairy & Eggs,Bangalore
O05562,C1518,2025-02-02,504.79,Beverages,Bangalore
O05563,C1518,2024-12-28,568.49,Dairy & Eggs,Bangalore
O05564,C1518,2025-03-27,357.53,Beverages,Bangalore
O05565,C1519,2025-01-16,459.53,Dairy & Eggs,Hyderabad
O05566,C1519,2024-12-06,402.44,Packaged Grocery,Hyderabad
O05567,C1519,2024-11-28,503.87,Fruits & Vegetables,Hyderabad
O05568,C1519,2024-12-24,628.71,Dairy & Eggs,Hyderabad
O05569,C1520,2025-03-30,546.55,Packaged Grocery,Hyderabad
O05570,C1520,2025-01-27,584.77,Dairy & Eggs,Hyderabad
O05571,C1520,2025-01-15,809.44,Dairy & Eggs,Hyderabad
O05572,C1521,2025-03-17,486.22,Packaged Grocery,Bangalore
O05573,C1522,2024-12-04,509.36,Fruits & Vegetables,Bangalore
O05574,C1522,2025-03-24,363.6,Bakery,Bangalore
O05575,C1522,2025-02-14,342.88,Staples,Bangalore
O05576,C1522,2025-03-31,421.82,Staples,Bangalore
O05577,C1523,2025-01-13,496.05,Dairy & Eggs,Bangalore
O05578,C1523,2025-03-29,477.93,Dairy & Eggs,Bangalore
O05579,C1524,2024-12-31,405.03,Dairy & Eggs,Bangalore
O05580,C1524,2025-01-02,552.4,Fruits & Vegetables,Bangalore
O05581,C1524,2025-03-01,455.01,Dairy & Eggs,Bangalore
O05582,C1524,2025-01-27,566.44,Fruits & Vegetables,Bangalore
O05583,C1525,2025-02-27,429.63,Fruits & Vegetables,Hyderabad
O05584,C1525,2024-12-27,551.08,Staples,Hyderabad
O05585,C1525,2024-12-13,505.95,Beverages,Hyderabad
O05586,C1526,2025-03-06,540.1,Beverages,Bangalore
O05587,C1527,2025-02-24,329.06,Beverages,Bangalore
O05588,C1527,2025-03-05,295.28,Staples,Bangalore
O05589,C1527,2024-12-11,635.7,Fruits & Vegetables,Bangalore
O05590,C1528,2025-01-16,623.85,Staples,Hyderabad
O05591,C1529,2024-12-12,499.96,Staples,Bangalore
O05592,C1529,2025-01-19,529.31,Bakery,Bangalore
O05593,C1529,2025-02-07,469.74,Dairy & Eggs,Bangalore
O05594,C1530,2025-02-08,628.02,Bakery,Bangalore
O05595,C1530,2025-04-01,395.26,Beverages,Bangalore
O05596,C1530,2024-12-10,509.22,Packaged Grocery,Bangalore
O05597,C1530,2024-12-16,234.15,Bakery,Bangalore
O05598,C1530,2025-02-03,666.92,Fruits & Vegetables,Bangalore
O05599,C1531,2025-01-20,246.67,Beverages,Hyderabad
O05600,C1531,2024-12-22,420.72,Packaged Grocery,Hyderabad
O05601,C1532,2025-01-03,813.14,Bakery,Hyderabad
O05602,C1532,2025-03-02,580.12,Staples,Hyderabad
O05603,C1532,2025-02-16,448.6,Dairy & Eggs,Hyderabad
O05604,C1533,2025-02-26,439.75,Bakery,Hyderabad
O05605,C1533,2025-03-12,416.78,Dairy & Eggs,Hyderabad
O05606,C1534,2025-03-22,695.8,Packaged Grocery,Bangalore
O05607,C1534,2025-03-15,502.42,Staples,Bangalore
O05608,C1534,2025-03-16,720.53,Staples,Bangalore
O05609,C1534,2025-02-18,652.24,Packaged Grocery,Bangalore
O05610,C1535,2025-03-20,409.36,Staples,Hyderabad
O05611,C1535,2024-12-09,298.96,Fruits & Vegetables,Hyderabad
O05612,C1536,2024-12-24,458.95,Bakery,Hyderabad
O05613,C1536,2025-02-23,386.71,Staples,Hyderabad
O05614,C1536,2025-03-03,361.97,Staples,Hyderabad
O05615,C1536,2024-12-27,404.07,Dairy & Eggs,Hyderabad
O05616,C1537,2024-12-13,514.27,Packaged Grocery,Bangalore
O05617,C1537,2025-01-27,574.22,Dairy & Eggs,Bangalore
O05618,C1538,2025-02-26,562.33,Packaged Grocery,Hyderabad
O05619,C1538,2025-03-04,540.31,Staples,Hyderabad
O05620,C1538,2025-02-27,500.02,Fruits & Vegetables,Hyderabad
O05621,C1538,2025-03-19,479.02,Staples,Hyderabad
O05622,C1539,2025-02-17,603.86,Bakery,Hyderabad
O05623,C1540,2024-12-22,497.48,Bakery,Hyderabad
O05624,C1540,2025-01-26,616.83,Beverages,Hyderabad
O05625,C1541,2025-02-02,254.13,Dairy & Eggs,Hyderabad
O05626,C1541,2025-01-29,635.8,Beverages,Hyderabad
O05627,C1541,2025-01-15,483.58,Packaged Grocery,Hyderabad
O05628,C1542,2025-01-31,442.43,Fruits & Vegetables,Hyderabad
O05629,C1542,2025-01-24,535.02,Fruits & Vegetables,Hyderabad
O05630,C1542,2025-02-26,604.07,Packaged Grocery,Hyderabad
O05631,C1542,2025-02-12,408.32,Fruits & Vegetables,Hyderabad
O05632,C1543,2025-01-21,603.55,Bakery,Hyderabad
O05633,C1543,2025-01-10,567.36,Dairy & Eggs,Hyderabad
O05634,C1543,2025-02-14,536.3,Bakery,Hyderabad
O05635,C1543,2025-02-05,397.44,Packaged Grocery,Hyderabad
O05636,C1544,2025-02-06,686.76,Packaged Grocery,Hyderabad
O05637,C1544,2025-03-19,523.58,Beverages,Hyderabad
O05638,C1544,2025-03-21,717.42,Packaged Grocery,Hyderabad
O05639,C1544,2025-03-13,300.86,Packaged Grocery,Hyderabad
O05640,C1544,2025-03-30,694.83,Staples,Hyderabad
O05641,C1545,2024-11-17,488.18,Dairy & Eggs,Hyderabad
O05642,C1545,2024-11-11,458.54,Packaged Grocery,Hyderabad
O05643,C1546,2024-12-01,655.72,Dairy & Eggs,Hyderabad
O05644,C1546,2024-12-20,563.33,Bakery,Hyderabad
O05645,C1546,2025-02-14,717.63,Fruits & Vegetables,Hyderabad
O05646,C1547,2024-12-19,493.16,Beverages,Bangalore
O05647,C1547,2024-12-01,370.6,Packaged Grocery,Bangalore
O05648,C1547,2024-11-19,648.57,Fruits & Vegetables,Bangalore
O05649,C1547,2025-01-28,751.22,Staples,Bangalore
O05650,C1548,2025-03-06,433.01,Dairy & Eggs,Hyderabad
O05651,C1548,2025-02-08,580.46,Staples,Hyderabad
O05652,C1548,2024-12-02,348.97,Dairy & Eggs,Hyderabad
O05653,C1548,2025-01-30,619.26,Bakery,Hyderabad
O05654,C1549,2024-12-22,618.73,Fruits & Vegetables,Hyderabad
O05655,C1549,2025-01-11,420.39,Dairy & Eggs,Hyderabad
O05656,C1550,2025-01-06,437.09,Bakery,Bangalore
O05657,C1550,2024-12-03,402.66,Dairy & Eggs,Bangalore
O05658,C1550,2025-02-14,675.81,Bakery,Bangalore
O05659,C1550,2025-01-14,359.35,Bakery,Bangalore
O05660,C1551,2025-03-06,452.83,Fruits & Vegetables,Hyderabad
O05661,C1551,2025-01-07,521.64,Fruits & Vegetables,Hyderabad
O05662,C1551,2024-12-02,525.42,Dairy & Eggs,Hyderabad
O05663,C1552,2025-03-31,613.17,Staples,Hyderabad
O05664,C1553,2024-12-09,646.55,Dairy & Eggs,Bangalore
O05665,C1553,2025-01-02,702.96,Dairy & Eggs,Bangalore
O05666,C1554,2025-03-15,633.26,Bakery,Bangalore
O05667,C1554,2025-03-27,441.75,Beverages,Bangalore
O05668,C1554,2025-01-01,457.6,Fruits & Vegetables,Bangalore
O05669,C1555,2025-01-30,479.35,Dairy & Eggs,Bangalore
O05670,C1556,2025-02-09,590.93,Staples,Bangalore
O05671,C1556,2025-03-06,391.31,Staples,Bangalore
O05672,C1556,2025-03-22,496.44,Beverages,Bangalore
O05673,C1557,2025-02-08,276.4,Packaged Grocery,Bangalore
O05674,C1557,2025-02-23,449.77,Packaged Grocery,Bangalore
O05675,C1558,2025-03-11,617.7,Bakery,Bangalore
O05676,C1559,2025-02-21,638.08,Dairy & Eggs,Bangalore
O05677,C1559,2025-03-17,408.86,Packaged Grocery,Bangalore
O05678,C1559,2025-01-30,620.79,Dairy & Eggs,Bangalore
O05679,C1559,2024-12-07,363.14,Packaged Grocery,Bangalore
O05680,C1560,2025-02-04,635.24,Fruits & Vegetables,Bangalore
O05681,C1560,2025-01-19,301.06,Beverages,Bangalore
O05682,C1560,2025-01-21,667.71,Fruits & Vegetables,Bangalore
O05683,C1561,2024-12-26,378.24,Beverages,Bangalore
O05684,C1562,2025-03-06,547.16,Dairy & Eggs,Bangalore
O05685,C1562,2025-01-30,649.83,Beverages,Bangalore
O05686,C1563,2025-01-03,458.54,Fruits & Vegetables,Bangalore
O05687,C1563,2024-11-26,453.71,Bakery,Bangalore
O05688,C1563,2024-12-20,555.96,Staples,Bangalore
O05689,C1563,2024-12-08,347.08,Packaged Grocery,Bangalore
O05690,C1564,2025-02-07,524.33,Dairy & Eggs,Hyderabad
O05691,C1565,2025-02-23,470.57,Dairy & Eggs,Bangalore
O05692,C1565,2025-02-22,635.15,Staples,Bangalore
O05693,C1565,2025-03-01,440.83,Beverages,Bangalore
O05694,C1565,2025-02-05,508.36,Beverages,Bangalore
O05695,C1565,2024-12-19,579.37,Staples,Bangalore
O05696,C1565,2025-01-01,634.87,Staples,Bangalore
O05697,C1566,2025-01-27,413.43,Beverages,Bangalore
O05698,C1566,2025-01-29,575.6,Dairy & Eggs,Bangalore
O05699,C1566,2025-01-25,366.65,Dairy & Eggs,Bangalore
O05700,C1566,2024-11-27,295.93,Staples,Bangalore
O05701,C1567,2025-03-12,580.51,Packaged Grocery,Hyderabad
O05702,C1567,2025-01-28,453.49,Fruits & Vegetables,Hyderabad
O05703,C1567,2024-12-04,382.33,Dairy & Eggs,Hyderabad
O05704,C1567,2025-03-19,405.99,Beverages,Hyderabad
O05705,C1568,2025-01-04,501.12,Staples,Hyderabad
O05706,C1568,2025-03-07,527.72,Dairy & Eggs,Hyderabad
O05707,C1568,2024-12-07,418.64,Fruits & Vegetables,Hyderabad
O05708,C1569,2025-02-23,337.2,Staples,Hyderabad
O05709,C1569,2025-02-06,427.47,Bakery,Hyderabad
O05710,C1569,2025-03-16,472.28,Bakery,Hyderabad
O05711,C1570,2025-02-22,314.66,Staples,Bangalore
O05712,C1570,2025-01-01,420.05,Fruits & Vegetables,Bangalore
O05713,C1570,2025-02-07,792.72,Packaged Grocery,Bangalore
O05714,C1571,2024-12-10,605.68,Bakery,Bangalore
O05715,C1571,2025-02-12,456.07,Fruits & Vegetables,Bangalore
O05716,C1571,2025-01-05,557.98,Staples,Bangalore
O05717,C1571,2025-01-29,488.64,Beverages,Bangalore
O05718,C1572,2024-12-12,646.24,Dairy & Eggs,Bangalore
O05719,C1572,2025-03-18,506.14,Dairy & Eggs,Bangalore
O05720,C1573,2025-02-04,685.92,Fruits & Vegetables,Bangalore
O05721,C1573,2025-01-11,483.71,Staples,Bangalore
O05722,C1573,2025-01-27,669.62,Fruits & Vegetables,Bangalore
O05723,C1574,2024-12-04,536.75,Staples,Bangalore
O05724,C1574,2025-02-07,595.6,Beverages,Bangalore
O05725,C1574,2025-02-11,359.07,Bakery,Bangalore
O05726,C1574,2025-02-11,545.98,Fruits & Vegetables,Bangalore
O05727,C1575,2025-02-20,566.86,Fruits & Vegetables,Hyderabad
O05728,C1575,2024-12-09,344.93,Dairy & Eggs,Hyderabad
O05729,C1575,2025-01-24,386.96,Staples,Hyderabad
O05730,C1575,2025-01-31,496.93,Packaged Grocery,Hyderabad
O05731,C1576,2025-01-25,372.0,Dairy & Eggs,Hyderabad
O05732,C1576,2024-11-19,694.0,Staples,Hyderabad
O05733,C1577,2025-01-23,544.88,Packaged Grocery,Hyderabad
O05734,C1577,2025-02-01,622.37,Staples,Hyderabad
O05735,C1577,2024-12-10,785.56,Beverages,Hyderabad
O05736,C1578,2025-03-16,576.73,Beverages,Hyderabad
O05737,C1578,2025-03-23,494.35,Packaged Grocery,Hyderabad
O05738,C1578,2025-01-28,530.99,Bakery,Hyderabad
O05739,C1579,2025-01-25,458.9,Fruits & Vegetables,Hyderabad
O05740,C1580,2025-01-31,753.14,Packaged Grocery,Bangalore
O05741,C1580,2025-02-11,314.51,Bakery,Bangalore
O05742,C1580,2025-01-30,453.53,Packaged Grocery,Bangalore
O05743,C1580,2025-01-08,385.75,Packaged Grocery,Bangalore
O05744,C1580,2024-11-29,552.26,Fruits & Vegetables,Bangalore
O05745,C1581,2025-03-10,582.99,Packaged Grocery,Hyderabad
O05746,C1581,2024-11-25,497.42,Dairy & Eggs,Hyderabad
O05747,C1582,2025-02-14,477.34,Staples,Hyderabad
O05748,C1582,2025-01-24,516.18,Packaged Grocery,Hyderabad
O05749,C1582,2025-01-01,440.95,Bakery,Hyderabad
O05750,C1583,2024-12-11,394.99,Dairy & Eggs,Hyderabad
O05751,C1583,2025-01-20,379.56,Staples,Hyderabad
O05752,C1583,2025-02-13,523.89,Staples,Hyderabad
O05753,C1584,2024-12-20,624.82,Fruits & Vegetables,Hyderabad
O05754,C1584,2025-03-02,515.75,Beverages,Hyderabad
O05755,C1584,2025-03-02,335.15,Bakery,Hyderabad
O05756,C1585,2024-12-15,471.12,Beverages,Hyderabad
O05757,C1585,2025-01-14,601.39,Beverages,Hyderabad
O05758,C1585,2024-12-17,411.82,Bakery,Hyderabad
O05759,C1586,2024-12-29,417.35,Packaged Grocery,Hyderabad
O05760,C1586,2024-12-17,550.35,Packaged Grocery,Hyderabad
O05761,C1587,2025-03-02,695.53,Packaged Grocery,Hyderabad
O05762,C1587,2024-12-23,622.67,Beverages,Hyderabad
O05763,C1587,2024-12-26,617.57,Dairy & Eggs,Hyderabad
O05764,C1588,2025-01-20,478.43,Packaged Grocery,Bangalore
O05765,C1588,2025-02-18,425.22,Bakery,Bangalore
O05766,C1588,2025-02-13,466.86,Fruits & Vegetables,Bangalore
O05767,C1589,2025-01-26,668.92,Dairy & Eggs,Bangalore
O05768,C1589,2025-01-02,477.45,Dairy & Eggs,Bangalore
O05769,C1589,2025-01-06,320.34,Staples,Bangalore
O05770,C1590,2024-12-12,566.13,Beverages,Hyderabad
O05771,C1590,2025-02-07,636.71,Fruits & Vegetables,Hyderabad
O05772,C1590,2024-12-16,643.39,Bakery,Hyderabad
O05773,C1591,2025-02-04,737.72,Dairy & Eggs,Bangalore
O05774,C1592,2025-01-25,390.11,Beverages,Hyderabad
O05775,C1592,2025-03-10,549.38,Dairy & Eggs,Hyderabad
O05776,C1593,2025-02-20,297.12,Bakery,Bangalore
O05777,C1593,2024-11-29,415.19,Fruits & Vegetables,Bangalore
O05778,C1594,2025-03-18,410.39,Staples,Bangalore
O05779,C1595,2024-11-23,554.79,Bakery,Hyderabad
O05780,C1595,2025-01-30,661.1,Beverages,Hyderabad
O05781,C1595,2024-12-13,323.74,Beverages,Hyderabad
O05782,C1596,2024-11-28,605.15,Bakery,Hyderabad
O05783,C1596,2025-03-15,390.34,Fruits & Vegetables,Hyderabad
O05784,C1597,2024-12-28,445.37,Packaged Grocery,Bangalore
O05785,C1597,2024-12-29,587.63,Packaged Grocery,Bangalore
O05786,C1598,2025-01-08,555.79,Packaged Grocery,Hyderabad
O05787,C1598,2025-03-13,585.52,Dairy & Eggs,Hyderabad
O05788,C1598,2025-02-23,443.44,Bakery,Hyderabad
O05789,C1599,2025-03-05,478.73,Packaged Grocery,Bangalore
O05790,C1599,2025-01-30,485.0,Dairy & Eggs,Bangalore
O05791,C1600,2025-02-26,411.57,Bakery,Bangalore
O05792,C1600,2025-01-22,347.57,Staples,Bangalore
O05793,C1600,2024-12-29,429.99,Beverages,Bangalore
O05794,C1601,2024-11-11,316.55,Dairy & Eggs,Bangalore
O05795,C1602,2024-12-11,514.16,Fruits & Vegetables,Hyderabad
O05796,C1602,2024-11-11,567.83,Bakery,Hyderabad
O05797,C1602,2024-11-05,476.27,Fruits & Vegetables,Hyderabad
O05798,C1603,2025-01-13,473.53,Packaged Grocery,Hyderabad
O05799,C1603,2025-01-14,513.18,Dairy & Eggs,Hyderabad
O05800,C1604,2024-11-28,328.19,Dairy & Eggs,Bangalore
O05801,C1605,2025-01-15,190.67,Dairy & Eggs,Hyderabad
O05802,C1606,2025-01-30,383.69,Dairy & Eggs,Bangalore
O05803,C1606,2025-01-29,470.7,Fruits & Vegetables,Bangalore
O05804,C1606,2025-01-04,480.89,Dairy & Eggs,Bangalore
O05805,C1607,2024-11-10,400.94,Bakery,Bangalore
O05806,C1607,2024-12-31,383.86,Bakery,Bangalore
O05807,C1608,2025-01-03,431.0,Bakery,Hyderabad
O05808,C1609,2024-11-01,469.44,Dairy & Eggs,Hyderabad
O05809,C1610,2024-11-04,375.34,Packaged Grocery,Bangalore
O05810,C1610,2024-11-08,237.76,Dairy & Eggs,Bangalore
O05811,C1610,2025-01-08,483.8,Dairy & Eggs,Bangalore
O05812,C1611,2024-11-15,150,Beverages,Bangalore
O05813,C1612,2024-11-03,560.5,Dairy & Eggs,Bangalore
O05814,C1612,2024-11-26,343.49,Fruits & Vegetables,Bangalore
O05815,C1613,2024-11-05,481.67,Staples,Hyderabad
O05816,C1614,2024-11-11,335.2,Staples,Hyderabad
O05817,C1615,2024-11-10,279.42,Dairy & Eggs,Hyderabad
O05818,C1615,2024-11-05,497.77,Beverages,Hyderabad
O05819,C1616,2024-12-16,422.45,Dairy & Eggs,Bangalore
O05820,C1616,2024-11-22,258.9,Beverages,Bangalore
O05821,C1617,2024-11-06,524.45,Bakery,Bangalore
O05822,C1617,2024-11-09,371.77,Beverages,Bangalore
O05823,C1618,2024-11-28,298.32,Fruits & Vegetables,Bangalore
O05824,C1618,2024-11-03,295.75,Fruits & Vegetables,Bangalore
O05825,C1619,2024-11-09,409.18,Fruits & Vegetables,Bangalore
O05826,C1619,2024-11-24,278.18,Beverages,Bangalore
O05827,C1620,2024-12-07,267.78,Fruits & Vegetables,Hyderabad
O05828,C1621,2024-11-22,315.51,Dairy & Eggs,Hyderabad
O05829,C1622,2024-12-03,553.67,Staples,Bangalore
O05830,C1623,2024-11-05,366.25,Fruits & Vegetables,Hyderabad
O05831,C1624,2025-01-16,477.62,Bakery,Hyderabad
O05832,C1625,2024-11-22,321.21,Packaged Grocery,Hyderabad
O05833,C1625,2024-11-05,410.27,Dairy & Eggs,Hyderabad
O05834,C1626,2024-11-05,472.18,Beverages,Bangalore
O05835,C1627,2024-12-03,283.17,Beverages,Hyderabad
O05836,C1627,2024-11-17,500.15,Packaged Grocery,Hyderabad
O05837,C1627,2025-01-22,699.0,Bakery,Hyderabad
O05838,C1628,2024-11-10,387.99,Packaged Grocery,Bangalore
O05839,C1629,2024-11-10,437.79,Packaged Grocery,Bangalore
O05840,C1630,2024-12-27,347.69,Staples,Hyderabad
O05841,C1631,2024-12-18,576.52,Bakery,Hyderabad
O05842,C1632,2024-11-28,337.67,Dairy & Eggs,Bangalore
O05843,C1632,2024-12-17,497.48,Bakery,Bangalore
O05844,C1632,2024-12-11,638.3,Dairy & Eggs,Bangalore
O05845,C1633,2024-11-07,380.74,Packaged Grocery,Bangalore
O05846,C1634,2024-11-10,330.12,Staples,Bangalore
O05847,C1634,2024-11-03,447.42,Fruits & Vegetables,Bangalore
O05848,C1635,2025-01-28,450.81,Staples,Hyderabad
O05849,C1635,2024-11-05,475.52,Beverages,Hyderabad
O05850,C1636,2024-11-20,442.48,Bakery,Hyderabad
O05851,C1637,2025-02-01,215.35,Bakery,Bangalore
O05852,C1638,2024-12-23,469.95,Staples,Hyderabad
O05853,C1639,2024-11-10,570.94,Beverages,Hyderabad
O05854,C1639,2024-11-01,540.9,Dairy & Eggs,Hyderabad
O05855,C1640,2024-11-29,420.58,Dairy & Eggs,Bangalore
O05856,C1640,2024-11-02,451.71,Packaged Grocery,Bangalore
O05857,C1641,2024-11-06,177.66,Dairy & Eggs,Hyderabad
O05858,C1642,2024-12-02,460.22,Fruits & Vegetables,Hyderabad
O05859,C1643,2024-11-01,457.9,Bakery,Bangalore
O05860,C1643,2024-11-11,589.34,Staples,Bangalore
O05861,C1644,2024-12-20,261.71,Bakery,Bangalore
O05862,C1645,2024-11-04,461.64,Staples,Hyderabad
O05863,C1646,2024-12-04,504.18,Packaged Grocery,Hyderabad
O05864,C1647,2024-11-03,425.44,Fruits & Vegetables,Bangalore
O05865,C1648,2024-11-03,423.92,Fruits & Vegetables,Bangalore
O05866,C1648,2024-11-27,460.97,Staples,Bangalore
O05867,C1648,2024-12-28,458.71,Packaged Grocery,Bangalore
O05868,C1649,2024-11-08,637.48,Beverages,Bangalore
O05869,C1649,2024-11-02,287.78,Fruits & Vegetables,Bangalore
O05870,C1650,2024-11-10,463.93,Beverages,Hyderabad
O05871,C1651,2024-12-06,339.64,Staples,Hyderabad
O05872,C1652,2024-11-07,366.04,Bakery,Bangalore
O05873,C1653,2024-12-01,192.19,Fruits & Vegetables,Hyderabad
O05874,C1654,2024-11-09,312.31,Dairy & Eggs,Bangalore
O05875,C1654,2024-11-07,410.34,Packaged Grocery,Bangalore
O05876,C1654,2024-11-01,440.04,Packaged Grocery,Bangalore
O05877,C1655,2024-11-21,537.25,Staples,Bangalore
O05878,C1656,2024-11-10,366.63,Dairy & Eggs,Bangalore
O05879,C1657,2024-12-16,434.85,Bakery,Bangalore
O05880,C1658,2024-11-04,331.57,Beverages,Hyderabad
O05881,C1658,2024-11-07,274.67,Dairy & Eggs,Hyderabad
O05882,C1659,2024-11-02,219.74,Staples,Bangalore
O05883,C1660,2024-11-13,491.29,Packaged Grocery,Hyderabad
O05884,C1661,2025-01-27,470.05,Dairy & Eggs,Bangalore
O05885,C1661,2025-01-26,507.87,Dairy & Eggs,Bangalore
O05886,C1662,2024-12-19,183.37,Dairy & Eggs,Bangalore
O05887,C1663,2024-11-06,251.0,Staples,Hyderabad
O05888,C1664,2024-12-30,349.65,Staples,Bangalore
O05889,C1664,2025-01-06,240.63,Packaged Grocery,Bangalore
O05890,C1664,2024-11-10,469.1,Dairy & Eggs,Bangalore
O05891,C1665,2024-11-11,301.45,Packaged Grocery,Bangalore
O05892,C1665,2025-01-17,411.29,Bakery,Bangalore
O05893,C1665,2024-12-02,224.16,Bakery,Bangalore
O05894,C1666,2025-01-01,424.74,Beverages,Hyderabad
O05895,C1667,2024-11-05,252.7,Packaged Grocery,Hyderabad
O05896,C1667,2024-11-08,468.5,Staples,Hyderabad
O05897,C1668,2024-11-23,188.48,Bakery,Bangalore
O05898,C1668,2024-11-03,608.31,Bakery,Bangalore
O05899,C1668,2024-11-03,304.32,Fruits & Vegetables,Bangalore
O05900,C1669,2024-12-08,339.08,Beverages,Bangalore
O05901,C1670,2024-12-22,246.77,Staples,Bangalore
O05902,C1670,2024-11-01,282.68,Bakery,Bangalore
O05903,C1670,2024-11-05,509.5,Beverages,Bangalore
O05904,C1671,2024-11-07,188.3,Bakery,Bangalore
O05905,C1672,2025-01-14,404.23,Bakery,Hyderabad
O05906,C1672,2024-11-21,233.86,Fruits & Vegetables,Hyderabad
O05907,C1673,2024-11-08,259.98,Packaged Grocery,Bangalore
O05908,C1673,2024-11-06,297.86,Packaged Grocery,Bangalore
O05909,C1674,2024-12-17,447.06,Beverages,Hyderabad
O05910,C1675,2024-11-10,400.76,Beverages,Hyderabad
O05911,C1675,2024-11-11,619.05,Packaged Grocery,Hyderabad
O05912,C1675,2024-12-13,262.64,Beverages,Hyderabad
O05913,C1676,2024-11-10,297.89,Packaged Grocery,Bangalore
O05914,C1676,2025-01-22,370.2,Beverages,Bangalore
O05915,C1677,2025-01-18,222.49,Dairy & Eggs,Bangalore
O05916,C1678,2024-12-28,446.42,Bakery,Bangalore
O05917,C1678,2024-11-12,349.62,Fruits & Vegetables,Bangalore
O05918,C1679,2025-01-04,300.58,Beverages,Bangalore
O05919,C1679,2025-01-25,370.22,Dairy & Eggs,Bangalore
O05920,C1679,2025-02-07,249.78,Beverages,Bangalore
O05921,C1680,2025-01-13,213.18,Beverages,Bangalore
O05922,C1681,2024-11-08,372.38,Fruits & Vegetables,Bangalore
O05923,C1682,2025-01-29,570.02,Packaged Grocery,Hyderabad
O05924,C1682,2024-11-01,635.75,Fruits & Vegetables,Hyderabad
O05925,C1682,2025-01-30,431.88,Staples,Hyderabad
O05926,C1682,2024-12-12,566.16,Staples,Hyderabad
O05927,C1683,2024-11-11,257.47,Dairy & Eggs,Hyderabad
O05928,C1684,2024-11-10,425.25,Dairy & Eggs,Bangalore
O05929,C1685,2024-11-29,169.7,Bakery,Hyderabad
O05930,C1686,2024-12-06,150,Fruits & Vegetables,Bangalore
O05931,C1687,2025-02-22,478.16,Fruits & Vegetables,Hyderabad
O05932,C1688,2025-01-25,521.63,Packaged Grocery,Bangalore
O05933,C1689,2024-11-01,361.57,Bakery,Hyderabad
O05934,C1689,2024-11-05,238.47,Beverages,Hyderabad
O05935,C1690,2025-01-01,498.7,Dairy & Eggs,Hyderabad
O05936,C1691,2024-11-10,264.08,Packaged Grocery,Bangalore
O05937,C1692,2024-11-03,400.7,Dairy & Eggs,Hyderabad
O05938,C1692,2025-01-10,400.69,Staples,Hyderabad
O05939,C1693,2024-11-21,300.55,Bakery,Hyderabad
O05940,C1693,2024-12-14,213.74,Packaged Grocery,Hyderabad
O05941,C1694,2024-11-17,322.24,Dairy & Eggs,Hyderabad
O05942,C1695,2024-12-29,543.46,Packaged Grocery,Bangalore
O05943,C1695,2025-01-18,150,Staples,Bangalore
O05944,C1696,2024-12-08,501.22,Fruits & Vegetables,Hyderabad
O05945,C1696,2024-11-04,251.44,Fruits & Vegetables,Hyderabad
O05946,C1696,2024-11-02,498.34,Staples,Hyderabad
O05947,C1697,2024-11-08,310.33,Dairy & Eggs,Hyderabad
O05948,C1697,2024-11-05,243.14,Dairy & Eggs,Hyderabad
O05949,C1697,2024-11-06,356.13,Beverages,Hyderabad
O05950,C1698,2025-01-16,254.05,Beverages,Hyderabad
O05951,C1699,2025-01-08,289.51,Bakery,Hyderabad
O05952,C1700,2024-12-24,491.57,Fruits & Vegetables,Bangalore
O05953,C1701,2024-12-04,316.02,Packaged Grocery,Bangalore
O05954,C1701,2024-11-01,314.7,Bakery,Bangalore
O05955,C1701,2024-11-01,335.81,Packaged Grocery,Bangalore
O05956,C1702,2024-11-03,219.51,Packaged Grocery,Hyderabad
O05957,C1703,2025-01-09,156.48,Bakery,Hyderabad
O05958,C1704,2024-11-04,299.41,Packaged Grocery,Bangalore
O05959,C1705,2024-11-09,493.43,Fruits & Vegetables,Hyderabad
O05960,C1705,2024-12-01,439.73,Bakery,Hyderabad
O05961,C1706,2024-11-08,401.22,Beverages,Bangalore
O05962,C1706,2024-11-10,562.18,Bakery,Bangalore
O05963,C1706,2024-11-01,247.95,Dairy & Eggs,Bangalore
O05964,C1707,2024-12-08,313.59,Packaged Grocery,Bangalore
O05965,C1708,2024-11-02,366.21,Staples,Hyderabad
O05966,C1709,2024-11-11,414.82,Dairy & Eggs,Hyderabad
O05967,C1709,2024-11-19,493.96,Beverages,Hyderabad
O05968,C1710,2024-11-22,372.14,Staples,Bangalore
O05969,C1711,2024-12-17,623.51,Staples,Hyderabad
O05970,C1712,2024-11-07,150,Beverages,Hyderabad
O05971,C1713,2024-11-29,607.15,Beverages,Bangalore
O05972,C1713,2024-12-01,384.91,Bakery,Bangalore
O05973,C1714,2024-12-07,254.17,Fruits & Vegetables,Hyderabad
O05974,C1714,2024-11-27,306.71,Fruits & Vegetables,Hyderabad
O05975,C1715,2024-12-01,359.29,Beverages,Bangalore
O05976,C1716,2024-11-06,263.55,Dairy & Eggs,Bangalore
O05977,C1716,2024-11-22,347.6,Bakery,Bangalore
O05978,C1716,2024-11-09,246.52,Packaged Grocery,Bangalore
